product_name,ingredients,nutrition_grade,nutrition_score,energy,sugar,fiber,protein,sodium,fat,saturated_fat,lipids,carbohydrates,additives,allergy,category
"Lindt Creation Orange-Yuzu","Zucker, Kakaobutter, _Vollmilchpulver_, Kakaomasse, _Butterreinfett_, Glukosesirup, fettarmes Kakaopulver, Orangensaft 4,1%, _Magermilchpulver_, Invertzucker, Yuzusaft 1%, Emulgator (_Sojalecithin_ und Sonnenblumenlecithin), Palmöl, natürliche Aromen, Zitronensaftkonzentrat, Salz, Aroma Vanillin",e,26.0,0.0,49.0,0.0,5.5,0.04,29.0,18.0,0.0,56.0,"","no allergy",sweet
"Lait noisettes entières","Sucre de canne brun, _noisettes_ (26%), beurre de cacao, _lait_ entier en poudre, pâte de cacao, _crème_ en poudre, _lait_ écrémé en poudre, extrait de vanille de bourbon. Cacao : 32% min. Matière sèche d'origine lactique : 18%.",e,24.0,2521.0,35.5,0.0,8.9,0.068,45.2,19.1,0.0,39.5,"","no allergy",sweet
"Feine Bitter Schokolade mit Beeren","Kakaomasse&quot;, Rohrohrzucker*, Kakaobutter*, 1,5 % Cranberrystücke&quot;, 1,5 % Himbeerstücke&quot;, 1,5 % Blaubeerstücke&quot;. *aus biologischer Landwirtschaft Kakao: 70%",d,17.0,0.0,27.0,12.0,6.9,0.008,43.0,27.0,0.0,33.0,"","no allergy",sweet
Vollmilchschokolade,"Rohrohrzucker*, 26% VOLLMILCHPULVER*, Kakaobutter*, Kakaomasse*. *aus biologischer Landwirtschaft Kakao: 37 % mindestens. Kann Spuren von Schalenfrüchten und Gluten enthalten.",e,26.0,0.0,46.0,2.3,8.0,0.1,40.0,25.0,0.0,47.0,"","no allergy",sweet
"Weiße schokolade mit Crisp","Rohrohrzucker*, VOLLMILCHPULVER&quot;, 27,9 % Kakaobutter*, 7% Crisp-Reis* (Reismehl*, GERSTENMALZMEHL&quot;, Meersalz). *aus biologischer Landwirtschaft Kann Spuren von Schalen - früchten und anderen gluten - haltigen Getreiden enthalten.",e,28.0,0.0,49.0,0.2,7.6,0.172,35.0,22.0,0.0,54.0,"","no allergy",sweet
"Traube Nuss","Rohrzucker, Kakaomasse, Rosinen (15%), Kakaobutter, Haselnusse (7%), Bourbon-Vanilleextrakt,",e,25.0,2205.0,45.0,0.0,5.5,0.012,34.0,19.0,0.0,47.0,"","no allergy",sweet
"Nougat Schokolade","50 % Vollmilchschokolade* (Rohrohrzucker*, 26% VOLLMILCHPULVER*, Kakaobutter*, Kakaomasse*), 50% Haselnussnougatfüllung* (35 % HASELNÜSSE*, Rohrohrzucker*, VOLLMILCHPULVER*, Kakaobutter*). *aus biologischer Landwirtschaft Kakao: 37 % mindestens in der Vollmilchschokolade. Kann Spuren von anderen Schalen - früchten und Gluten enthalten.",e,24.0,2453.0,43.0,2.6,8.6,0.08,41.0,20.0,0.0,45.0,"","no allergy",sweet
"Nougat Edelbitter","Rohrohrzucker*°, Kakaomasse*°, Haselnüsse* gemahlen (18%), Kakaobutter*°, Kakaopulver*°, Bourbon-Vanilleextrakt*°. Kann Spuren von Mandeln, Milch und Soja enthalten. Kakao: 53%",e,26.0,0.0,44.0,0.0,6.099999905,0.0,39.0,17.0,0.0,48.0,"","no allergy",sweet
0,"Chocolate con leche (Azúcar, manteca de cacao, leche entera en polvo, licor de cacao, 0,14% lecitina de soya como emulsificante, 0,02% esencia de vainilla como saborizante) y almendra. Contenido Neto 85 g (2,9 Oz) Marca Registrada CONSÉRVESE EN UN LUGAR FRESCO Y SECO. INFORMACIÓN NUTRIMENTAL Tamaño de la porción: 25 g Porción por empaque: 3.6 Cantidad por porción: Contenido energético: 606 kJ (145 kcal) Proteínas 2.4g 99 a Grasas",e,21.0,0.0,36.0,3.6,9.6,0.061,39.6,12.0,0.0,46.4,"","no allergy",sweet
"Feine Bitter","Sestavine: kakavova masa*, surovi trsni sladkor*, kakavovo maslo*, koščki brusnic* 1,5 %, koščki malin* 1,5 %, koščki borovnic* 1,5 % *iz ekološke pridelave. V temni čokoladi kakavovi deli: najmanj 70 %. OPOZORILO: Lahko vsebuje sledi OREŠKOV, MLEKA in GLUTENA.",d,17.0,2370.0,27.0,12.0,6.9,0.008,43.0,27.0,0.0,33.0,"","no allergy",sweet
Integrelle,"farina di frumento integrale 23%, zucchero 21,5%, farina di frumento 19%, olio di girasole, cruschello e crusca di frumento 6% farina di riso, burro, fiocchi di avena, farina di avena, latte fresco pastorizzato 1,8%, latte Scremato in polvere, uova* fresche 1,5%, estratto di malto d'orzo, agenti lievitanti (carbonati di amonio, carbonati di sodio, tartrati di potassio), sale, aromi, sciroppo di zucchero caramellato. *da galline allevate a terra. Può contenere tracce di frutta a guscio, soia, semi di sesamo.",c,10.0,0.0,24.0,6.5,7.8,0.264,18.0,3.5,0.0,63.0,"","no allergy",sweet
"barres noisettes et chocolat equitable","Céréales (40%) (riz, blé&quot;",d,12.0,0.0,19.0,7.2,7.5,0.076,19.0,4.0,0.0,61.0,"","no allergy",sweet
"Soft Almond Turron -gluten Free- ?delaviuda? (150 G)","Amandes (67%) miel (16,4%) sucre, stabilisateur E-411 et blanc d oeuf, Peut contenir des traces d autres fruits à coque, WEICHER Inhaltsstoffe: Mandeln (67%), honig (1 6,4%), zucker, stabilisator E-471 und Getrocknetes Hühnereieiwelss, Kann Spuren von anderen Schalenfrüchte enthalten, TORRONE Dl CREMA Dl MANDORLE Ingredienti: Mandorla (67%), miele zucchero, stabilizante E-471 e Chiara d'uovo, Possono contenere tracce di altri frutta a guscio secchi. TORRÂo DE AMÊNDOA ingredientes: Amêndoa (67%), mel (16,4%), açucar, estabilizante E-471 e dara de ovo, Pode contor vesttgios de outros frutos de casca rija, ((0/616,4) J.",a,-7.0,0.0,8.0,7.0,6.0,0.0,12.0,1.0,0.0,11.0,"","no allergy",sweet
"Galletitas saladas","harina de _trigo_, grasa vegetal (palma y oleína de palma), jarabe de glucosa y fructosa, jarabe de malta (_cebada_), sal 2,2%, gasificantes (bicarbonato sódico y amónico),",d,15.0,0.0,9.0,2.5,6.199999809,1.0,20.0,2.0,0.0,64.0,"","no allergy",sweet
"Marzipan-Crème","Zucker, Kakaomasse, Marzipancreme (Invertzuckersirup, _Mandeln_ [28%], Zucker, Wasser), Palmfett, Kakaobutter, Alkohol, _Vollmilchpulver_, _Sahnepulver_, _Butterreinfett_, _Süßmolkenpulver_, Emulgator (_Sojalecithine_), natürliches Aroma, natürliches Vanillearoma, _Milchzucker_",e,26.0,2101.0,47.0,0.0,5.2,0.032,29.0,16.0,0.0,50.0,"","no allergy",sweet
"Bonbon au miel parfum Eucalyptus","Sucre de canne* , sirop de glucose*, miel* (10%), arôme naturel d'eucalyptus* (0,5 Oh). *Ingrédients issus de l'Agriculture Biologique. Peut contenir des traces de lait et fruits a coque.",d,14.0,0.0,77.0,0.0,0.5,0.004,0.5,0.1,0.0,97.0,"","no allergy",sweet
Marshmallows,"de sucre, , Patine de po Ç, qextrose, amidon de acidifiant lactique vanille' El 20 E 131",d,14.0,0.0,69.0,0.0,3.2,0.0,0.5,0.1,0.0,79.0,"","no allergy",sweet
"Chocolat dessert noir corsé","Pâte de cacao, sucre, beurre de cacao, émulsifiant lécithines de tournesol, arôme naturel de vanille. Cacao:64% minimum. Peut contenir des traces de blé, avoine, orge, lait, noisettes, amandes et noix de pécan.",e,24.0,0.0,35.3,0.0,7.5,0.008,40.4,23.6,0.0,40.0,"","no allergy",sweet
"Pop corn sucré","Maïs, sucre (22%), huile de tournesol",c,7.0,0.0,19.3,5.7,5.7,0.004,30.1,2.89,0.0,52.8,"","no allergy",sweet
"La bonne barre Coup de fouet","Farine de blé (sans additifs), Sucre, Miel, Lait, Oeuf, Chocolat noir 45%, Guarana, Baies de Goji, poudre à lever, épices.",b,0.0,0.0,22.86,4.81,5.77,0.012,7.27,1.48,0.0,52.63,"","no allergy",sweet
"Jersey Cream Fudge","Sugar, Vegetable Oil (Palm Oil and Palm Kernel Oil), Jersey Cream (4 %) (Milk), Full Cream Sweetened Condensed Milk, Whey Powder (Milk), Unsalted Butter (Milk), Emulsifier Soya Lecithin Flavouring, Salt",e,20.0,0.0,63.9,0.0,1.8,0.18,14.7,4.6,0.0,74.3,"","no allergy",sweet
"Excellence 70% Cacao Noir Intense","cocoa mass, sugar, cocoa butter, vanilla,",e,23.0,2350.0,29.0,0.0,9.5,0.04,41.0,24.0,0.0,34.0,"","no allergy",sweet
"Nutbar all natural","Amandes (66%), sucre, glucose.",d,14.0,0.0,29.10000038,0.0,18.39999962,0.1,38.40000153,2.099999905,0.0,39.5,"","no allergy",sweet
"Green & black's organic chocolate bar 85% dark","Cocoa mass #, cocoa butter #, fat-reduced cocoa powder #, raw cane sugar #, vanilla extract #. # =Certified Organic ORGANIC DARK CHOCOLATE: MINIMUM COCOA SOLIDS 85% Cocoa, Sugar, Vanilla: traded in compliance with Fairtrade Standards, total 100%. Visit www.info.fairtrade.netMAY CONTAIN MILK, TREE NUTS, ALMOND, TREE NUTS, HAZELNUT / FILBERT.",d,14.0,0.0,13.5,11.5,9.4,0.052,53.5,32.0,0.0,22.5,"","no allergy",sweet
"Chocolat Bio noir","Pâte de cacao, beurre de cacao, cacao maigre en poudre, sucre de canne, extrait de vanille _fruits à coque et lait_",d,15.0,0.0,14.0,12.0,10.0,0.04,50.0,30.0,0.0,24.0,"","no allergy",sweet
Poulain,"Sucre, cacao maigre (11 % de beurre de cacao) en poudre, arôme. Cacao : 32 % minimum.",0,0.0,0.0,67.0,0.0,7.5,0.012,3.9,2.4,0.0,71.0,"","no allergy",sweet
"Spécial Flakes chocolat noir","_blé_ complet 48%, riz 32%, chocolat 18% (sucre, pâte de cacao, beurre de cacao, beurre concentré (contient du _lait_), cacao maigre en poudre émulsifiant (lécithine de tournesol)), sucre, sirop de sucre inverti, extrait de malt d'_orge_, sel de cuisine, sirop de glucose  Chocolat à teneur en cacao 51% minimum,",c,8.0,0.0,18.0,7.0,9.0,0.0,7.0,4.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"CEREALES MACA OMEGA SANS GLUTEN","Dattes&quot;, graines de tournesol&quot;, de sésame de courge*, miel¨, maca (1000mg), graines de chanvre&quot;, de lin&quot;, de pavot&quot;, jus de pomme&quot;, vanille&quot;, antioxydant : acide ascorbique.",c,10.0,0.0,31.0,10.0,16.0,0.0,31.0,4.0,0.0,0.0,en:e300,"no allergy",cereals
"Publix, instant oatmeal, maple & brown sugar","Whole grain rolled oats, sugar, natural and artificial flavors, salt, guar gum, caramel color, sucralose (splenda brand). vitamins and minerals: calcium carbonate (a source of calcium), niacinamide*, reduced iron, vitamin a palmitate, pyridoxine hydrochloride*, riboflavin*, thiamine mononitrate*, folic acid*, vitamin d.",c,9.0,0.0,12.0,9.0,12.0,1.0,6.0,0.0,0.0,0.0,"en:e150c,en:e412,en:e955","no allergy",cereals
"Blätterteig / Pâte feuilletée","Weizenmehl, Palmfett, Trinkwasser, Rapsöl, Ethylalkohol, Zucker, Speisesalz, Säuerungsmittel: Citronensäure.",d,18.0,0.0,2.0,0.0,5.0,0.0,30.0,16.0,0.0,0.0,"en:e1510,en:e330","no allergy",cereals
"Fideos Orientales","_Weizenmehl_, Salz, Säureregulatoren: Kaliumcarbonat",a,-1.0,0.0,3.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,"en:e501,en:e501i","no allergy",cereals
Flammkuchenteig,"_Weizenmehl_, Wasser, pflanzliches Fett (Palm), pflanzliches Öl (Raps), Ethylalkohol, _Weizenstärke_, Dextrose, Speisesalz, Säuerungsmittel: Citronensäure; Emulgator: Mono - und Diglyceride von Speisefettsäuren; Antioxidationsmittel: Ascorbinsäure.",d,17.0,0.0,1.0,0.0,6.0,0.0,23.0,12.0,0.0,0.0,"en:e1510,en:e300,en:e330,en:e471","no allergy",cereals
"KNUSPER Müsli Heidelbeer Joghurt","Knuspermüsli (_Hafervollkornflocken_, Getreide-Extrudat (_Weizenmehl_, Maisstärke, _Weizenmalzmehl_, Reismehl, Speisesalz, _Gerstenmalzmehl_, _Weizenmalzmehl_), Oligofruktosesirup, Zucker, Palmfett, Speisesalz), Hei - delbeer-Knuspermüsli (_Hafervollkornflocken_, Zucker, Getreide-Extrudat (_Hafervollkornflocken_, _Weizenmehl_, Zucker, _Gerstenmalzextrakt_, Speise - salz), Palmfett, Heidelbeersaftkonzentrat, Säuerungsmittel: Citronensäure; Speisesalz), getrocknete, gesüßte und aromatisierte Heidelbeeren (Heidelbeeren, Apfelsaftkonzentrat, Sonnenblumenöl, natürliches Aroma), Cornflakes mit magermilchjoghurthaltigem Fettüberzug (Zucker, pflanzliche Fette (Palm, Palmkern), Cornflakes (Mais, Zucker, Gerstenmalzextrakt Emulgator: Lecithine), _Laktose_, _Magermilchjoghurtpulver_, Emulgator: Lecithine), weiße Schokoladenstücke mit Joghurtgeschmack (Zucker, Kakaobutter, _Vollmilchpulver_, _Magermilchjoghurtpulver_, Emulgator: Lecithine), getrocknete gezuckerte Cranberries (Cranberries, Zucker, Traubensaftkonzentrat, Heidelbeersaftkonzentrat, Sonnenblumenöl).",d,11.0,0.0,19.0,12.0,10.0,0.0,13.0,6.0,0.0,0.0,"en:e322,en:e330","no allergy",cereals
"Eierspätzle","_Weizenmehl_, Trinkwasser, 18% _Vollei_*, Speisesalz, Rapsöl, Säuerungsmittel: Citronensäure, Gewürzextrakt. * (Eier aus Bodenhaltung).",c,3.0,0.0,1.0,2.0,6.0,0.0,3.0,1.0,0.0,0.0,en:e330,"no allergy",cereals
"Frischer Dinkel-Blätterteig","46 % Dinkelmehl: Palmfett; Trinkwasser; Ethylalkohol; Dinkelkleber; Dinkelquellstärke; Rapsöl; Zucker, Speisesalz Sauerungsmittel: Citronensäure; Antioxidationsmittel: Ascorbinsäure.",d,16.0,0.0,2.0,2.0,8.0,0.0,24.0,13.0,0.0,0.0,"en:e1510,en:e300,en:e330","no allergy",cereals
"Organic ramen","_Farine de Blé_ 97%, Sel 2%, Sels (E500, E501), Eau.",c,10.0,0.0,0.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,"en:e500,en:e501","no allergy",cereals
"Quaker Cruesli Fruita","Copos de avena integral (29%), trigo integral (17%), jarabe de glucosa, azúcar, aceites vegetales (aceite de girasol, aceite de coco), coco seco (5,3%), plátano seco (3,8%), oligofructosa, pasas (2,8%), papaya seca (2,2%), piña seca (1,7%), manzana seca (1,3%), harina de arroz (1,3%), harina de trigo (1,1%), humectante (glicerol), miel, colorante (caramelo natural), aromas, antioxidante (tocoferol), acidulante (ácido cítrico), conservante (dióxido sulfuroso). Este producto se fabrica en una fábrica que también usa leche, frutos secos, soja, sésamo y cacahuetes.",c,8.0,0.0,19.0,7.0,6.0,0.0,15.0,4.0,0.0,0.0,"en:e150a,en:e330,en:e422","no allergy",cereals
"Cruesli chocolate","flocons d'avoine complets (37%), chocolat noir* ** (12%) [cacao, sucre, arôme naturel de vanille, émulsifiants (_lécithine de soja_, polyglycerol polyricinoleate), huile de tournesol, sucre, _blé complet_ (9,6%), sirop de glucose, oligofructose (extrait de racine de chocorée), farine de riz (2,1%), farine de _blé_ (1,9%), noix de coco séchée, mélasse, sel, cannelle, sucre caramélisé, arômes, antioxydant (tocophérol).",c,9.0,0.0,16.0,10.0,8.0,0.0,19.0,5.0,0.0,0.0,"en:e307c,en:e322,en:e322i,en:e476","no allergy",cereals
"Cruesli chocolat noir","_Avoine_ complète 37%, chocolat noir 12% [cacao, sucre, arôme naturel de vanille,  émulsifiants (lécithine de _soja_, polyglycerol polyricinoleate)], huile de tournesol, sucre, _blé_ complet 9.6%, sirop de glucose, oligofructose, farines de riz et _blé_ 1.9%, noix de coco séchée, mélasse, sel, cannelle, sucre caramélisé, arômes, antioxydant.",c,9.0,0.0,16.0,10.0,8.0,0.0,19.0,5.0,0.0,0.0,"en:e322,en:e322i,en:e476","no allergy",cereals
"Cruesli Chocolat noir","_Avoine_ complète (37%), chocolat noir (12%) [cacao. sucre, arôme naturel de vanille, émulsifiants (lécithine de soja, polyglycerol polyricinoleate)] , huile de tournesol, sucre, _blé_ complet (9.6%) sirop de glucose, oligofructose, farines de riz et _blé_ (1.9%), noix de coco séchée, mélasse, sel, cannelle, sucre caramélisé, arômes,  antioxydant (tocopherol)",c,9.0,0.0,16.0,10.0,8.0,0.0,19.0,5.0,0.0,0.0,"en:e307c,en:e322,en:e322i,en:e476","no allergy",cereals
"P'tites Billes Miel","Céréales 83 % (semoule de maïs 43.5 % - farine de _blé_ 39.5 %) - sucre - miel 5% - sel - antiagglomérant : carbonate de calcium - arôme naturel - colorants : rocou, caroténoïdes mélangés - caramel (sucre - eau) - sirop de sucre caramélisé - vitamines : B1, B2, B5, B6, B9, B12, H, PP et ferTraces d'arachide, soja, lait, fruits à coque et graines de sésame.",c,9.0,0.0,25.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,"en:e150,en:e160a,en:e160b,en:e170,en:e170i","no allergy",cereals
"Cereales coeur fondant noisette&chocolat","Céréales 53,4 % (farine de _blé_, riz, _avoine_, son de _blé_), fourrage aux _noisettes_ et au chocolat 35 % [(sucre de canne, _noisettes_ 5,2 %, huile de tournesol, _lait_ écrémé, cacao maigre en poudre), chocolat noir 2,1 % (pâte de cacao, sucre de canne, beurre de cacao, émulsifiant : lécithines de tournesol, extrait de vanille)], sucre de canne, caramel (sucre, eau), sel de mer, émulsifiant : carbonate de calcium.",c,9.0,0.0,29.0,7.0,9.0,0.0,12.0,3.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"Cereales rellenos de crema de cacao y avellana","Masa cobertura (60%) (harina de maíz (25,2%), harina de arroz (19,1%), azúcar, cacao en polvo (6%), sal, gasificante (carbonato ácido de sodio)), relleno crema de cacao (40%) (azúcar, aceite de girasol, cacao en polvo desgrasado (4%), pasta de _avellanas_ (1,6%), pasta de cacao (0,8%), aroma de _avellanas_ y vainilla, emulgente (lecitina de girasol), antioxidante (tocoferol).",d,12.0,0.0,24.0,2.0,6.0,0.0,17.0,3.0,0.0,0.0,"en:e322,en:e500,en:e500ii","no allergy",cereals
"Boisson riz quinoa cacao","Eau, riz Thai* 10%, quinoa* 5%, sucre de canne*, cacao* en poudre 1,5%, huile de tournesol* pressée à froid, épaississant: farine de graines de caroube*, sel marin.",b,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,en:e410,"no allergy",cereals
"Pâte à Pizza","Farine de blé 61%, eau, huile de colza, alcool éthylique, sel, poudres à lever : diphosphates et carbonates de sodium, stabilisant : gomme guar, levure désactivée, levure boulangère sèche. Peut contenir des traces de lait.",c,10.0,0.0,1.0,2.0,7.0,1.0,7.0,1.0,0.0,0.0,"en:e1510,en:e412,en:e450,en:e450i,en:e500","no allergy",cereals
"Minis choco","Blé complet (84 %), sucre, chocolat (12 %) [sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithine de soja, arôme], sel, arôme, fer, niacine (Vitamine B3), thiamine (Vitamine B1), riboflavine (Vitamine B2), acide folique (Vitamine B9).",b,0.0,0.0,21.0,9.0,10.0,0.0,5.0,3.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"instant noodle","gredients: Noodle:Wheat Flour, Edible Vegetable Oll(Palni, Sat, Adty Regulator(Potassium Carbonate), stor (5odium Polphnsosphate, Gum (Guargum),Flour Treatment Agent (Sodium Carbanate Seasoning Powder:Salt, Flavour Enha Spices, Sunflower Ol, Addity Regulator(Ciic acd Ingrediente: Contenido de fideos instantine , Vitamin 82 (Riboflavin) ncerMonasadum Gutamate), Sugar, Ravoring Substancen Roast Flavou), Hored",d,15.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,"en:e501,en:e501i","no allergy",cereals
"Pâte feuilletée au beurre","Farine de _blé_ - eau - _beurre_ concentré 19,5% - alcool éthylique - sel - jus de citron concentré - agent de traitement de la farine : l-cystéine.",d,17.0,0.0,2.0,1.0,6.0,0.0,20.0,14.0,0.0,0.0,"en:e1510,en:e920","no allergy",cereals
"Brillante Arroz integral","Arroz integral cocido 97 % (arroz integral, agua), aceite de girasol, sal, emulgente: lecitina de girasol.",a,-2.0,0.0,0.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,en:e322,"no allergy",cereals
"Champignon, cepes et truffes d’ete","Farce (70%) : ricotta au lait de bufflonne 12% (lactoserum du lait de bufflonne, lait de bufflonne, sel, correcteur d'acidité : acide citrique), ricotta 12% (lactoserum, lait, sel, correcteurs d'acidité : acide citrique, acide lactique), beurre, champignons sautés 9,8%   [champignons de Paris 3,6%, cèpes 2,5%, oignons, huile de tournesol, persil, sel, cèpes séchés, poivre, ail], chapelure (farine de blé, sel, levure), crème, lactose, Grana Padano AOP (conservateur : lysozyme d'œufs), sel, truffe dété 1 % (Tuber aestivum), cèpes  séchés 0, 1%, arôme naturel. Pâte (30%) : farine de blé tendre 17, 1%, œufs 8,55% (soit 398g1kg de farine et semoule), semoule de blé dur 4,4%",e,21.0,0.0,3.0,0.0,9.0,1.0,19.0,11.0,0.0,0.0,"en:e1105,en:e270,en:e330","no allergy",cereals
"Musli fruita seca","Cereals (59 %) [flocs de civada integral (42 %), flocs de blat integral (7 %), farina de blat, cereals extrudits (farina d'arròs, farina de blat), sucre, farina de malta d'ordi, sal, sucre caramel-litzat en pols), flocs de blat de moro (blat de moro, sucre, extracte de malta d'ordi, sal, emulgents (monoglicèrids i diglicèrids dels àcids grassos))], fruita seca (27,5 %) [panses (panses, oli refinat de gira-sol), plàtans ensucrats aromatitzats (plàtans, greix de coco, sucre, aroma), cocos torrats, papaies ensucrades (papaies i sucre), pinyes ensucrades (pinyes, sucre, corrector d'acidesa (àcid cítric)), pomes dessecades i coco en pols], sucre, greix vegetal de palma, xarop de glucosa, sal, aroma i caramel (sucre i aigua).",e,21.0,0.0,23.0,0.0,8.0,0.0,17.0,10.0,0.0,0.0,en:e330,"no allergy",cereals
"Muesli croustillant chocolat noir fruits rouges","Céréales 67% [flocons d'avoine, farine d'avoine, céréales extrudées (farine de riz, farine de blé, sucre, farine de malt de blé, sel, sucre caramélisé en poudre)], sucre, chocolat noir 10% (sucre, pâte de cacao, beurre de cacao, matière grasse laitière anhydre, émulsifiant : lécithine de tournesol, arôme), huile de tournesol (huile de tournesol, antioxydant : extrait riche en tocophérols), fruits rouges lyophilisés 3% (fraises, myrtilles, mûres), miel, maltodextrine, sel, arôme, caramel (sucre, eau). traces éventuelles de soja et de fruits à coque.",c,8.0,0.0,21.0,6.0,8.0,0.0,17.0,3.0,0.0,0.0,"en:e306,en:e322,en:e322i","no allergy",cereals
"Müsli Riegel","_Hafervollkornflocken_ 31 %, Vollmilchschokolade 14% ( Zucker, Kakaobutter, _Vollmilchpulver_, Kakaomasse, Emulgator: Lecithine), Weizen-Schoko-Extrudat (_Weizenmehl_, Zucker, fettarmes Kakaopulver, _Weizenstärke_, _Gerstenmalzextrakt_ ), Glukosesirup, Glukose-Fruktose-Sirup, Weizen-Extrudat (_Weizenvollkornmehl_), Zartbitterschokoladentropfen 3% (Kakaomasse, Zucker, fettarmes Kakaopulver, Kakaobutter, Emulgator: Lecithine), Sonnenblumenöl, Kakaomasse, gezuckerte Kondensmilch (_Vollmilch_, Zucker), Feuchthaltemittel: Glycerin, Emulgator: Lecithine, natürliches Aroma.",c,9.0,0.0,26.0,6.0,8.0,0.0,12.0,5.0,0.0,0.0,"en:e322,en:e422","no allergy",cereals
"Ökokloßteig","Speisekartoffeln roh, Speisekartoffeln gekocht, Kartoffelstärkemehl, Trinkwasser, Speisesalz, Säuerungsmittel: Zitronensäure",c,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,en:e330,"no allergy",cereals
"Muesli bio croustillant 3 chocolats","Céréales 57,4% (flocons d'_avoine_ complets 47,3%, riz complet), sucre de canne, chocolat 10% [chocolat noir 4% (pâte de cacao, sucre de canne, beurre de cacao), chocolat blanc 3,5% (sucre de canne, beurre de cacao, _lait_ entier en poudre), chocolat au _lait_ 2,5% (sucre de canne, beurre de cacao, _lait_ entier en poudre, pâte de cacao)], huile de tournesol (tournesol, antioxydant : extrait de romarin), noix de coco râpée, sirop de riz, cacao maigre en poudre.",c,10.0,0.0,19.0,8.0,8.0,0.0,21.0,7.0,0.0,0.0,en:e392,"no allergy",cereals
"Special k chocolat au lait","Riz (39%), _Blé_ complet (28%), Chocolat au _lait_ (16%) (Sucre, Pâte de cacao, Beurre de cacao, _Lait_ entier en poudre, _lait_ écrémé en poudre, Émulsifiant {Lécithine de _soja_}, Arôme), Sucre, _Orge_ (6,5%), Farine d'_orge_ maltée, Arôme de malt d'_orge_, Sel.  Vitamines et Minéraux : Vitamines (Niacine, 32,81, 36, Acide folique, D, 812), Fer et Zinc.",c,9.0,0.0,22.0,4.0,9.0,0.0,6.0,3.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"Chocapic (Maxi 750G)","blé complet 33,5%, chocolat en poudre 22,8% (sucre, cacao en poudre), farine de blé 16,8%, semoule de mais, sirop de glucose, sucre, extrait de malt d'orge (orge, orge malté), huile de tournesol, carbonate de calcium, émulsifiant : lécithine de tournesol; sel, arômes naturels, fer, vitamines B3, B5, D, B6, B1, B2 et B9.",b,0.0,0.0,25.0,8.0,9.0,0.0,5.0,1.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
Chocapic,"_blé_ complet 33,5%, chocolat en poudre 22,8% (sucre, cacao en poudre), farine de _blé_ 16,8%, semoule de maïs, sirop de glucose, sucre, extrait de malt d'_orge_ (orge, orge malté), huile de tournesol, carbonate de calcium, émulsifiant : lécithine de tournesol; sel, arômes naturels, fer, vitamines B3, B5, D, B6, B1, B2 et B9.",b,0.0,0.0,25.0,8.0,9.0,0.0,5.0,1.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"IndoMie Mi Goreng Fried Noodles","noodles : wheat flour (62%), refined palm oil (contains antioxidant 319), salt, acidity regulators (451, 501, 500), thickener (412), colour (101), seasoning powder: salt, sugar, flavour enhancers (621, 631, 627), garlic powder, onion powder, yeast extract, artificial flavour, pepper, anticaking agent (551), seasoning oil: refined palm oil (contains antioxidant 319), onion, sweet soy sauce: sugar, water, salt, wheat, soy bean, spices, sesame oil, chilli sauce: chilli, water, sugar, salt, tapioca starch, acidity regulators (260, 330), herbs, flavour enhancers (621, 627,e631), flavours, preservatives (211, 223), fried onion: onion, refined palm oil (contains antioxidant 319),  allergen:    contains wheat, contains sesame, contains soy",b,0.0,0.0,4.0,0.0,5.0,0.0,10.0,4.0,0.0,0.0,"en:e101,en:e211,en:e223,en:e260,en:e319,en:e330,en:e412,en:e451,en:e500,en:e501,en:e551,en:e621,en:e627,en:e631","no allergy",cereals
"Nissin Demae Ramen with Sesame Oil","noodles:  wheat  flour, palm oil, salt, potassium carbonate, sodium tripolyphosphate, sodium carbonate, sodium hexametaphosphate, alginic acid, sodium phosphate, guar gum, tocopherols, ascorbyl palmitate,  soup base: salt,  soy  sauce powder ( soybeans ,  wheat , salt), sugar, monosodium glutamate, caramel color, autolyzed yeast extract, hydrolyzed  soy  protein, garlic powder, dehydrated green onion, white pepper powder, maltodextrin, ginger powder, citric acid, disodium guanylate, disodium inosinate, rice oil, natural bamboo shoot flavor,  seasoning oil: vegetable oil (sesame oil, rice oil), natural and artificial sesame flavor, annatto extract color,",b,0.0,0.0,2.0,3.0,10.0,2.0,20.0,8.0,0.0,0.0,"en:e150c,en:e304,en:e304i,en:e330,en:e400,en:e412,en:e452,en:e452vi,en:e500,en:e500i,en:e501,en:e501i,en:e621,en:e627,en:e631","no allergy",cereals
